fecha,codigo,departamento,pruebas,casos_confirmados,casos_fallecido
07/28/2020,23,CORDOBA,20786,4841,548
07/28/2020,25,CUNDINAMARCA,53359,7458,195
07/28/2020,27,CHOCO,14064,4985,228
07/28/2020,41,HUILA,21591,746,18
07/28/2020,44,LA GUAJIRA,11291,1967,106
07/28/2020,47,MAGDALENA,28105,5645,327
07/28/2020,50,META,30094,2380,30
07/28/2020,52,NARIÑO,30529,7256,220
07/28/2020,54,NORTE DE SANTANDER,18868,1846,80
07/28/2020,63,QUINDIO,5684,266,7
07/28/2020,66,RISARALDA,18619,1437,26
07/28/2020,68,SANTANDER,37513,3050,69
07/28/2020,70,SUCRE,21052,5663,351
07/28/2020,73,TOLIMA,20880,2241,44
07/28/2020,76,VALLE DEL CAUCA,114344,20662,755
07/28/2020,81,ARAUCA,3730,183,1
07/28/2020,85,CASANARE,6323,268,4
07/28/2020,86,PUTUMAYO,4289,762,27
07/28/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2045,36,0
07/28/2020,91,AMAZONAS,12629,2507,102
07/28/2020,94,GUAINIA,1143,15,1
07/28/2020,95,GUAVIARE,1474,85,0
07/28/2020,97,VAUPES,2185,61,1
07/28/2020,99,VICHADA,948,2,0
07/29/2020,05,ANTIOQUIA,187710,28845,429
07/29/2020,08,ATLANTICO,182254,50732,2475
07/29/2020,11,BOGOTA D.C.,478516,95199,2517
07/29/2020,13,BOLIVAR,85080,17621,571
07/29/2020,15,BOYACA,21131,929,27
07/29/2020,17,CALDAS,12865,793,10
07/29/2020,18,CAQUETA,4821,816,16
07/29/2020,19,CAUCA,10803,1746,57
07/29/2020,20,CESAR,19653,2886,61
07/29/2020,23,CORDOBA,21750,5032,600
07/29/2020,25,CUNDINAMARCA,54608,7720,198
07/29/2020,27,CHOCO,14224,5015,238
07/29/2020,41,HUILA,22262,778,20
07/29/2020,44,LA GUAJIRA,11465,2020,112
07/29/2020,47,MAGDALENA,28729,5806,338
07/29/2020,50,META,30609,2469,30
07/29/2020,52,NARIÑO,31427,7494,235
07/29/2020,54,NORTE DE SANTANDER,19343,2031,87
07/29/2020,63,QUINDIO,5754,303,8
07/29/2020,66,RISARALDA,19020,1511,26
07/29/2020,68,SANTANDER,38263,3289,79
07/29/2020,70,SUCRE,21361,5742,356
07/29/2020,73,TOLIMA,21365,2286,47
07/29/2020,76,VALLE DEL CAUCA,115854,21030,780
07/29/2020,81,ARAUCA,3763,200,1
07/29/2020,85,CASANARE,6414,277,4
07/29/2020,86,PUTUMAYO,4444,777,28
07/29/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2053,38,0
07/29/2020,91,AMAZONAS,12644,2508,102
07/29/2020,94,GUAINIA,1143,14,1
07/29/2020,95,GUAVIARE,1474,85,0
07/29/2020,97,VAUPES,2274,61,1
07/29/2020,99,VICHADA,948,2,0
07/30/2020,05,ANTIOQUIA,192896,30685,478
07/30/2020,08,ATLANTICO,186909,51783,2500
07/30/2020,11,BOGOTA D.C.,489308,98209,2658
07/30/2020,13,BOLIVAR,86491,17906,588
07/30/2020,15,BOYACA,21464,982,27
07/30/2020,17,CALDAS,13185,851,10
07/30/2020,18,CAQUETA,5033,884,18
07/30/2020,19,CAUCA,10831,1819,60
07/30/2020,20,CESAR,20102,3001,61
07/30/2020,23,CORDOBA,22204,5413,631
07/30/2020,25,CUNDINAMARCA,55998,8253,206
07/30/2020,27,CHOCO,14308,5062,242
07/30/2020,41,HUILA,22716,890,20
07/30/2020,44,LA GUAJIRA,11710,2053,115
07/30/2020,47,MAGDALENA,29637,6059,350
07/30/2020,50,META,31268,2632,30
07/30/2020,52,NARIÑO,32046,7770,246
07/30/2020,54,NORTE DE SANTANDER,19678,2141,101
07/30/2020,63,QUINDIO,5930,322,8
07/30/2020,66,RISARALDA,19346,1574,27
07/30/2020,68,SANTANDER,39097,3482,84
07/30/2020,70,SUCRE,21751,5817,363
07/30/2020,73,TOLIMA,21890,2472,47
07/30/2020,76,VALLE DEL CAUCA,119352,21898,801
07/30/2020,81,ARAUCA,3859,202,3
07/30/2020,85,CASANARE,6625,298,4
07/30/2020,86,PUTUMAYO,4708,851,28
07/30/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2056,38,0
07/30/2020,91,AMAZONAS,12661,2510,102
07/30/2020,94,GUAINIA,1144,14,1
07/30/2020,95,GUAVIARE,1478,86,0
07/30/2020,97,VAUPES,2274,61,1
07/30/2020,99,VICHADA,948,2,0
07/31/2020,05,ANTIOQUIA,200040,32759,521
07/31/2020,08,ATLANTICO,191777,52313,2526
07/31/2020,11,BOGOTA D.C.,499579,101955,2748
07/31/2020,13,BOLIVAR,87663,18240,590
07/31/2020,15,BOYACA,21763,1030,28
07/31/2020,17,CALDAS,13739,957,11
07/31/2020,18,CAQUETA,5358,934,21
07/31/2020,19,CAUCA,11342,1896,63
07/31/2020,20,CESAR,20549,3116,64
07/31/2020,23,CORDOBA,22431,5538,660
07/31/2020,25,CUNDINAMARCA,57255,8500,210
07/31/2020,27,CHOCO,14365,5101,244
07/31/2020,41,HUILA,22948,908,26
07/31/2020,44,LA GUAJIRA,12102,2108,119
07/31/2020,47,MAGDALENA,30237,6138,363
07/31/2020,50,META,31647,2759,36
07/31/2020,52,NARIÑO,32257,7970,255
07/31/2020,54,NORTE DE SANTANDER,20221,2342,104
07/31/2020,63,QUINDIO,6038,348,8
07/31/2020,66,RISARALDA,19884,1634,27
07/31/2020,68,SANTANDER,40874,3749,88
07/31/2020,70,SUCRE,22049,5928,371
07/31/2020,73,TOLIMA,22245,2574,53
07/31/2020,76,VALLE DEL CAUCA,122291,22559,821
07/31/2020,81,ARAUCA,4022,213,3
07/31/2020,85,CASANARE,6713,306,4
07/31/2020,86,PUTUMAYO,4814,909,37
07/31/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2061,38,0
07/31/2020,91,AMAZONAS,12726,2510,102
07/31/2020,94,GUAINIA,1144,14,1
07/31/2020,95,GUAVIARE,1540,99,0
07/31/2020,97,VAUPES,2274,61,1
07/31/2020,99,VICHADA,953,2,0
08/01/2020,05,ANTIOQUIA,204649,35746,537
08/01/2020,08,ATLANTICO,193752,53131,2545
08/01/2020,11,BOGOTA D.C.,507092,104656,2828
08/01/2020,13,BOLIVAR,88582,18587,595
08/01/2020,15,BOYACA,22061,1093,29
08/01/2020,17,CALDAS,13994,989,12
08/01/2020,18,CAQUETA,5479,1116,23
08/01/2020,19,CAUCA,11397,1971,64
08/01/2020,20,CESAR,20894,3351,63
08/01/2020,23,CORDOBA,22762,5825,665
08/01/2020,25,CUNDINAMARCA,58321,8978,239
08/01/2020,27,CHOCO,14459,5136,245
08/01/2020,41,HUILA,23079,950,26
08/01/2020,44,LA GUAJIRA,12192,2156,122
08/01/2020,47,MAGDALENA,44486,6531,368
08/01/2020,50,META,31984,2849,36
08/01/2020,52,NARIÑO,32536,8090,261
08/01/2020,54,NORTE DE SANTANDER,20401,2504,113
08/01/2020,63,QUINDIO,6133,364,8
08/01/2020,66,RISARALDA,20121,1803,29
08/01/2020,68,SANTANDER,41291,3993,110
08/01/2020,70,SUCRE,22184,6002,372
08/01/2020,73,TOLIMA,22509,2645,53
08/01/2020,76,VALLE DEL CAUCA,124123,23513,837
08/01/2020,81,ARAUCA,4090,219,3
08/01/2020,85,CASANARE,6792,315,5
08/01/2020,86,PUTUMAYO,4879,943,38
08/01/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2062,38,0
08/01/2020,91,AMAZONAS,12726,2511,102
08/01/2020,94,GUAINIA,1144,14,1
08/01/2020,95,GUAVIARE,1540,99,0
08/01/2020,97,VAUPES,2274,61,1
08/01/2020,99,VICHADA,953,2,0
08/02/2020,05,ANTIOQUIA,213856,38026,593
08/02/2020,08,ATLANTICO,198092,53835,2565
08/02/2020,11,BOGOTA D.C.,524916,109153,2910
08/02/2020,13,BOLIVAR,89990,18861,596
08/02/2020,15,BOYACA,22712,1154,30
08/02/2020,17,CALDAS,14475,1023,13
08/02/2020,18,CAQUETA,5760,1276,29
08/02/2020,19,CAUCA,11696,2042,68
08/02/2020,20,CESAR,21989,3504,68
08/02/2020,23,CORDOBA,24195,6437,688
08/02/2020,25,CUNDINAMARCA,60254,9545,256
08/02/2020,27,CHOCO,15164,5182,249
08/02/2020,41,HUILA,23336,986,27
08/02/2020,44,LA GUAJIRA,12640,2198,127
08/02/2020,47,MAGDALENA,31337,6749,374
08/02/2020,50,META,32677,2919,40
08/02/2020,52,NARIÑO,33216,8185,269
08/02/2020,54,NORTE DE SANTANDER,20877,2677,125
08/02/2020,63,QUINDIO,6325,378,8
08/02/2020,66,RISARALDA,21086,1963,32
08/02/2020,68,SANTANDER,42454,4188,124
08/02/2020,70,SUCRE,22793,6115,377
08/02/2020,73,TOLIMA,23326,2768,55
08/02/2020,76,VALLE DEL CAUCA,128220,24143,875
08/02/2020,81,ARAUCA,4207,240,3
08/02/2020,85,CASANARE,6943,328,5
08/02/2020,86,PUTUMAYO,5155,1033,40
08/02/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2116,42,0
08/02/2020,91,AMAZONAS,12794,2513,102
08/02/2020,94,GUAINIA,1144,14,1
08/02/2020,95,GUAVIARE,1555,110,0
08/02/2020,97,VAUPES,2350,61,1
08/02/2020,99,VICHADA,955,3,0
08/03/2020,05,ANTIOQUIA,221243,40927,625
08/03/2020,08,ATLANTICO,201914,54434,2586
08/03/2020,11,BOGOTA D.C.,537146,111294,3052
08/03/2020,13,BOLIVAR,91513,19209,603
08/03/2020,15,BOYACA,23422,1212,32
08/03/2020,17,CALDAS,14713,1037,14
08/03/2020,18,CAQUETA,6301,1515,33
08/03/2020,19,CAUCA,11880,2131,69
08/03/2020,20,CESAR,22026,3542,73
08/03/2020,23,CORDOBA,25573,6941,727
08/03/2020,25,CUNDINAMARCA,61844,10032,267
08/03/2020,27,CHOCO,15178,5201,250
08/03/2020,41,HUILA,24690,1128,27
08/03/2020,44,LA GUAJIRA,12868,2324,131
08/03/2020,47,MAGDALENA,31987,7063,376
08/03/2020,50,META,33150,3024,42
08/03/2020,52,NARIÑO,33690,8431,274
08/03/2020,54,NORTE DE SANTANDER,21403,2819,139
08/03/2020,63,QUINDIO,6423,402,8
08/03/2020,66,RISARALDA,21479,2057,34
08/03/2020,68,SANTANDER,42972,4434,137
08/03/2020,70,SUCRE,23199,6326,381
08/03/2020,73,TOLIMA,24204,2900,61
08/03/2020,76,VALLE DEL CAUCA,129896,24988,913
08/03/2020,81,ARAUCA,4307,246,4
08/03/2020,85,CASANARE,7147,351,6
08/03/2020,86,PUTUMAYO,5460,1128,47
08/03/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2126,44,0
08/03/2020,91,AMAZONAS,12939,2513,104
08/03/2020,94,GUAINIA,1154,14,1
08/03/2020,95,GUAVIARE,1585,115,0
08/03/2020,97,VAUPES,2350,61,1
08/03/2020,99,VICHADA,955,7,0
08/04/2020,05,ANTIOQUIA,227625,41978,655
08/04/2020,08,ATLANTICO,205506,55206,2598
08/04/2020,11,BOGOTA D.C.,550172,113548,3169
08/04/2020,13,BOLIVAR,92196,19306,605
08/04/2020,15,BOYACA,23627,1239,31
08/04/2020,17,CALDAS,14913,1061,15
08/04/2020,18,CAQUETA,6484,1647,41
08/04/2020,19,CAUCA,11971,2181,74
08/04/2020,20,CESAR,23366,3735,75
08/04/2020,23,CORDOBA,26631,7249,756
08/04/2020,25,CUNDINAMARCA,63133,10231,279
08/04/2020,27,CHOCO,15830,5243,253
08/04/2020,41,HUILA,25141,1164,27
08/04/2020,44,LA GUAJIRA,13565,2382,134
08/04/2020,47,MAGDALENA,32489,7200,391
08/04/2020,50,META,33680,3074,44
08/04/2020,52,NARIÑO,34352,8596,282
08/04/2020,54,NORTE DE SANTANDER,22104,3087,145
08/04/2020,63,QUINDIO,6662,409,9
08/04/2020,66,RISARALDA,21903,2148,41
08/04/2020,68,SANTANDER,44398,4752,145
08/04/2020,70,SUCRE,23758,6497,386
08/04/2020,73,TOLIMA,24704,3021,62
08/04/2020,76,VALLE DEL CAUCA,131768,25447,934
08/04/2020,81,ARAUCA,4312,248,5
08/04/2020,85,CASANARE,7310,366,6
08/04/2020,86,PUTUMAYO,5734,1208,47
08/04/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2162,45,0
08/04/2020,91,AMAZONAS,13034,2513,104
08/04/2020,94,GUAINIA,1154,14,1
08/04/2020,95,GUAVIARE,1626,115,0
08/04/2020,97,VAUPES,2352,61,1
08/04/2020,99,VICHADA,1051,8,0
